order_id,order_placed_at,order_delivered_at
1527259,08-03-2023 9.08,2023-03-08 09:29:17.436381
1527260,08-03-2023 9.09,2023-03-08 09:24:20.498567
1527261,08-03-2023 9.10,2023-03-08 09:27:12.708224
1527262,08-03-2023 9.17,2023-03-08 09:32:51.711376
1527263,08-03-2023 9.19,2023-03-08 09:36:57.399853
1527264,08-03-2023 9.21,2023-03-08 09:38:35.869701
1527265,08-03-2023 9.22,2023-03-08 09:38:23.639796
1527266,08-03-2023 9.23,2023-03-08 09:38:54.131091
1527267,08-03-2023 9.24,2023-03-08 09:40:51.946773
1527268,08-03-2023 9.27,2023-03-08 09:43:58.996080
1527269,08-03-2023 9.27,2023-03-08 09:44:49.423826
1527270,08-03-2023 9.30,2023-03-08 09:52:03.968272
1527271,08-03-2023 9.31,2023-03-08 09:46:31.839036
1527272,08-03-2023 9.36,2023-03-08 09:51:25.001070
1527273,08-03-2023 9.40,2023-03-08 10:08:47.827377
1527274,08-03-2023 9.42,2023-03-08 09:57:25.507377
1527275,08-03-2023 9.43,2023-03-08 10:01:20.219881
1527276,08-03-2023 9.46,2023-03-12 11:34:09.085175
1527277,08-03-2023 9.47,2023-03-08 10:02:33.488339
1527278,08-03-2023 9.47,2023-03-08 10:04:44.953171
1527279,08-03-2023 9.48,2023-03-08 10:06:27.117504
1527280,08-03-2023 9.49,2023-03-08 10:04:13.467205
1527281,08-03-2023 9.49,2023-03-08 10:04:11.921709
1527282,08-03-2023 9.50,2023-03-08 10:05:53.245334
1527283,08-03-2023 9.52,2023-03-08 10:07:38.289177
1527284,08-03-2023 9.54,2023-03-08 10:11:11.743247
1527285,08-03-2023 9.54,2023-03-08 10:28:00.780182
1527286,08-03-2023 9.54,2023-03-08 10:10:42.070252
1527287,08-03-2023 9.55,2023-03-08 10:11:25.533475
1527288,08-03-2023 9.58,2023-03-08 10:13:29.608911
1527289,08-03-2023 9.58,2023-03-08 10:14:36.924496
1527290,08-03-2023 10.02,2023-03-08 10:18:57.472255
1527291,08-03-2023 10.02,2023-03-08 10:19:21.175860
1527292,08-03-2023 10.04,2023-03-08 10:19:36.351400
1527293,08-03-2023 10.05,2023-03-08 10:21:38.351309
1527294,08-03-2023 10.10,2023-03-08 10:53:00.396633
1527295,08-03-2023 10.20,2023-03-08 10:35:39.173229
1527296,08-03-2023 10.21,2023-03-08 10:37:43.821957
1527297,08-03-2023 10.24,2023-03-08 10:39:29.175843
1527298,08-03-2023 10.25,2023-03-08 10:42:18.775486
1527299,08-03-2023 10.25,2023-03-08 10:41:01.599505
1527300,08-03-2023 10.30,2023-03-08 10:46:32.977425
1527301,08-03-2023 10.31,2023-03-08 10:47:40.959180
1527302,08-03-2023 10.31,2023-03-08 10:46:18.404902
1527303,08-03-2023 10.31,2023-03-08 10:46:36.885346
1527304,08-03-2023 10.33,2023-03-08 10:48:45.672919
1527305,08-03-2023 10.33,2023-03-08 10:49:09.413210
1527306,08-03-2023 10.35,2023-03-08 10:53:09.045670
1527307,08-03-2023 10.35,2023-03-08 10:51:35.521347
1527308,08-03-2023 10.39,2023-03-08 10:54:57.210157
1527309,08-03-2023 10.44,2023-03-08 10:59:23.361909
1527310,08-03-2023 10.49,2023-03-08 11:06:08.903809
1527311,08-03-2023 10.59,2023-03-08 11:15:04.057002
1527312,08-03-2023 11.04,2023-03-08 11:41:53.484732
1527313,08-03-2023 11.07,2023-03-08 11:22:13.398252
1527314,08-03-2023 11.09,2023-03-08 11:25:08.573633
1527315,08-03-2023 11.09,2023-03-08 11:25:47.108995
1527316,08-03-2023 11.11,2023-03-08 11:27:17.807044
1527317,08-03-2023 11.15,2023-03-08 11:30:24.795465
1527318,08-03-2023 11.19,2023-03-08 11:36:54.207546
1527319,08-03-2023 11.27,2023-03-08 11:42:51.786848
1527320,08-03-2023 11.28,2023-03-08 11:44:05.699081
1527321,08-03-2023 11.37,2023-03-08 11:53:01.245809
1527322,08-03-2023 11.40,2023-03-08 11:55:23.778663
1527323,08-03-2023 11.40,2023-03-08 12:06:27.330559
1527324,08-03-2023 11.41,2023-03-08 11:59:02.223232
1527325,08-03-2023 11.45,2023-03-08 12:01:48.417515
1527326,08-03-2023 11.47,2023-03-08 12:22:01.823336
1527327,08-03-2023 11.52,2023-03-08 12:08:18.577965
1527328,08-03-2023 11.53,2023-03-08 12:08:07.641811
1527329,08-03-2023 11.56,2023-03-08 12:11:49.558865
1527330,08-03-2023 12.00,2023-03-08 12:16:09.377371
1527331,08-03-2023 12.01,2023-03-08 12:19:44.407515
1527332,08-03-2023 12.02,2023-03-08 12:18:25.244038
1527333,08-03-2023 12.04,2023-03-08 12:19:13.590173
1527334,08-03-2023 12.04,2023-03-08 12:22:39.548107
1527335,08-03-2023 12.06,2023-03-08 12:21:43.689545
1527336,08-03-2023 12.08,2023-03-08 12:23:17.114497
1527337,08-03-2023 12.22,2023-03-08 12:38:24.792250
1527338,08-03-2023 12.23,2023-03-08 12:38:39.332066
1527339,08-03-2023 12.25,2023-03-08 12:40:49.063816
1527340,08-03-2023 12.27,2023-03-08 12:48:14.856793
1527341,08-03-2023 12.36,2023-03-08 12:52:40.727960
1527342,08-03-2023 12.37,2023-03-08 12:52:13.509397
1527343,08-03-2023 12.37,2023-03-08 12:59:10.748174
1527344,08-03-2023 12.40,2023-03-08 12:55:47.844441
1527345,08-03-2023 12.42,2023-03-08 12:57:54.869932
1527346,08-03-2023 12.42,2023-03-08 12:58:14.141672
1527347,08-03-2023 12.53,2023-03-08 13:12:00.691181
1527348,08-03-2023 12.59,2023-03-08 13:15:27.719273
1527349,08-03-2023 13.00,2023-03-08 13:17:24.470819
1527350,08-03-2023 13.00,2023-03-08 13:16:11.716591
1527351,08-03-2023 13.05,2023-03-08 13:20:58.525292
1527352,08-03-2023 13.06,2023-03-08 13:21:58.957276
1527353,08-03-2023 13.07,2023-03-08 13:35:18.271525
1527354,08-03-2023 13.15,2023-03-08 13:31:28.249910
1527355,08-03-2023 13.16,2023-03-08 13:32:58.757162
1527356,08-03-2023 13.19,2023-03-08 13:39:35.512888
1527357,08-03-2023 13.19,2023-03-08 13:36:36.517895
1527358,08-03-2023 13.19,2023-03-08 13:34:50.589368
1527359,08-03-2023 13.20,2023-03-08 13:35:54.614829
1527360,08-03-2023 13.21,2023-03-08 13:47:04.634086
1527361,08-03-2023 13.22,2023-03-08 13:41:08.735156
1527362,08-03-2023 13.25,2023-03-08 13:40:33.179996
1527363,08-03-2023 13.27,2023-03-08 13:46:57.306598
1527364,08-03-2023 13.35,2023-03-08 13:52:13.989041
1527365,08-03-2023 13.44,2023-03-08 14:00:18.107693
1527366,08-03-2023 13.46,2023-03-08 14:01:23.598595
1527367,08-03-2023 13.51,2023-03-08 14:06:19.002973
1527368,08-03-2023 13.54,2023-03-08 14:09:15.317905
1527369,08-03-2023 13.57,2023-03-08 14:12:28.287569
1527370,08-03-2023 14.06,2023-03-08 14:39:38.562799
1527371,08-03-2023 14.06,2023-03-08 14:22:41.887692
1527372,08-03-2023 14.06,2023-03-08 14:36:17.905606
1527373,08-03-2023 14.07,2023-03-08 14:26:09.035284
1527374,08-03-2023 14.08,2023-03-08 14:28:20.423318
1527375,08-03-2023 14.08,2023-03-08 14:24:11.162261
1527376,08-03-2023 14.12,2023-03-08 14:27:35.692546
1527377,08-03-2023 14.14,2023-03-08 14:32:36.865968
1527378,08-03-2023 14.14,2023-03-08 14:30:09.533157
1527379,08-03-2023 14.18,2023-03-08 14:34:21.158508
1527380,08-03-2023 14.18,2023-03-08 14:35:06.466088
1527381,08-03-2023 14.20,2023-03-08 14:35:58.600061
1527382,08-03-2023 14.25,2023-03-08 14:41:13.651008
1527383,08-03-2023 14.28,2023-03-08 14:49:26.269036
1527384,08-03-2023 14.29,2023-03-08 14:46:49.968046
1527385,08-03-2023 14.30,2023-03-08 14:47:23.921317
1527386,08-03-2023 14.30,2023-03-08 14:49:35.199525
1527387,08-03-2023 14.37,2023-03-08 14:52:56.688572
1527388,08-03-2023 14.37,2023-03-08 14:53:35.355691
1527389,08-03-2023 14.38,2023-03-08 14:58:26.692588
1527390,08-03-2023 14.54,2023-03-08 15:10:18.088088
1527391,08-03-2023 14.55,2023-03-08 15:10:56.872578
1527392,08-03-2023 14.57,2023-03-08 15:13:37.656038
1527393,08-03-2023 14.58,2023-03-08 15:14:02.182726
1527394,08-03-2023 14.59,2023-03-08 15:14:53.270601
1527395,08-03-2023 15.04,2023-03-08 15:19:28.821429
1527396,08-03-2023 15.06,2023-03-08 15:22:55.514652
1527397,08-03-2023 15.08,2023-03-08 15:24:13.119670
1527398,08-03-2023 15.12,2023-03-08 15:27:51.501376
1527399,08-03-2023 15.18,2023-03-08 15:50:22.690519
1527400,08-03-2023 15.20,2023-03-08 15:35:41.626438
1527401,08-03-2023 15.20,2023-03-08 15:36:32.884043
1527402,08-03-2023 15.20,2023-03-08 15:37:16.196276
1527403,08-03-2023 15.22,2023-03-08 15:38:48.462399
1527404,08-03-2023 15.23,2023-03-08 15:39:07.724658
1527405,08-03-2023 15.26,2023-03-08 15:41:20.236393
1527406,08-03-2023 15.26,2023-03-08 15:43:54.404147
1527407,08-03-2023 15.26,2023-03-08 15:42:03.275229
1527408,08-03-2023 15.29,2023-03-08 15:45:39.080915
1527409,08-03-2023 15.30,2023-03-08 15:45:42.869112
1527410,08-03-2023 15.32,2023-03-08 15:48:20.557110
1527411,08-03-2023 15.39,2023-03-08 15:54:57.650686
1527412,08-03-2023 15.41,2023-03-08 15:57:19.309035
1527413,08-03-2023 15.46,2023-03-08 16:02:15.921062
1527414,08-03-2023 15.47,2023-03-08 16:03:18.050698
1527415,08-03-2023 15.48,2023-03-08 16:04:52.754616
1527416,08-03-2023 15.49,2023-03-08 16:05:00.008167
1527417,08-03-2023 15.51,2023-03-08 16:07:40.297780
1527418,08-03-2023 15.53,2023-03-08 16:12:56.517737
1527419,08-03-2023 15.57,2023-03-08 16:12:39.137441
1527420,08-03-2023 15.58,2023-03-08 16:13:41.654794
1527421,08-03-2023 16.01,2023-03-08 16:20:23.967597
1527422,08-03-2023 16.04,2023-03-08 16:21:15.566573
1527423,08-03-2023 16.05,2023-03-08 16:23:00.990049
1527424,08-03-2023 16.06,2023-03-08 16:22:30.853546
1527425,08-03-2023 16.11,2023-03-08 16:27:37.332365
1527426,08-03-2023 16.11,2023-03-08 16:27:07.172287
1527427,08-03-2023 16.15,2023-03-08 16:30:19.663156
1527428,08-03-2023 16.16,2023-03-08 16:31:30.542523
1527429,08-03-2023 16.18,2023-03-08 16:34:00.025172
1527430,08-03-2023 16.23,2023-03-08 16:39:02.969931
1527431,08-03-2023 16.25,2023-03-08 16:40:54.096262
1527432,08-03-2023 16.25,2023-03-08 16:41:19.423744
1527433,08-03-2023 16.30,2023-03-08 16:45:47.475753
1527434,08-03-2023 16.30,2023-03-08 16:49:16.732020
1527435,08-03-2023 16.36,2023-03-08 16:51:37.605134
1527436,08-03-2023 16.36,2023-03-08 18:15:44.087574
1527437,08-03-2023 16.36,2023-03-08 16:52:02.333905
1527438,08-03-2023 16.38,2023-03-08 16:55:35.271404
1527439,08-03-2023 16.40,2023-03-08 16:55:53.815301
1527440,08-03-2023 16.43,2023-03-08 16:58:28.730767
1527441,08-03-2023 16.43,2023-03-08 16:58:50.838031
1527442,08-03-2023 16.44,2023-03-08 17:01:11.523216
1527443,08-03-2023 16.47,2023-03-08 17:02:43.222635
1527444,08-03-2023 16.48,2023-03-08 17:06:12.437976
1527445,08-03-2023 16.49,2023-03-08 17:04:59.685185
1527446,08-03-2023 16.51,2023-03-08 17:06:35.868956
1527447,08-03-2023 16.53,2023-03-08 17:08:29.711544
1527448,08-03-2023 16.57,2023-03-08 17:12:19.707182
1527449,08-03-2023 17.02,2023-03-08 17:18:26.961214
1527450,08-03-2023 17.05,2023-03-08 17:22:21.519664
1527451,08-03-2023 17.08,2023-03-08 17:23:56.027541
1527452,08-03-2023 17.16,2023-03-08 17:31:45.689674
1527453,08-03-2023 17.16,2023-03-08 17:31:44.582700
1527454,08-03-2023 17.22,2023-03-08 17:37:55.051085
1527455,08-03-2023 17.24,2023-03-08 17:41:59.447914
1527456,08-03-2023 17.24,2023-03-08 17:39:45.463321
1527457,08-03-2023 17.25,2023-03-08 17:40:55.138279
1527458,08-03-2023 17.26,2023-03-08 17:42:00.561863
1527459,08-03-2023 17.30,2023-03-08 17:45:28.593519
1527460,08-03-2023 17.30,2023-03-08 17:45:45.734103
1527461,08-03-2023 17.30,2023-03-08 17:47:22.187260
1527462,08-03-2023 17.33,2023-03-08 17:49:03.920945
1527463,08-03-2023 17.34,2023-03-08 17:53:31.379295
1527464,08-03-2023 17.35,2023-03-08 17:50:45.446304
1527465,08-03-2023 17.39,2023-03-08 18:48:20.107193
1527466,08-03-2023 17.40,2023-03-08 17:55:19.916920
1527467,08-03-2023 17.43,2023-03-08 17:58:09.481040
1527468,08-03-2023 17.45,2023-03-08 18:01:03.671370
1527469,08-03-2023 17.48,2023-03-08 18:06:29.597560
1527470,08-03-2023 17.55,2023-03-08 18:10:44.470749
1527471,08-03-2023 17.57,2023-03-08 18:25:29.281303
1527472,08-03-2023 17.58,2023-03-08 18:13:38.811596
1527473,08-03-2023 18.05,2023-03-08 18:20:28.702785
1527474,08-03-2023 18.06,2023-03-08 18:21:46.986638
1527475,08-03-2023 18.07,2023-03-08 18:25:26.526444
1527476,08-03-2023 18.10,2023-03-08 18:26:00.475896
1527477,08-03-2023 18.11,2023-03-08 18:26:59.978591
1527478,08-03-2023 18.12,2023-03-08 18:27:39.628315
1527479,08-03-2023 18.13,2023-03-08 18:29:48.688546
1527480,08-03-2023 18.17,2023-03-08 18:33:04.883611
1527481,08-03-2023 18.20,2023-03-08 18:36:23.738051
1527482,08-03-2023 18.20,2023-03-08 18:35:30.817255
1527483,08-03-2023 18.21,2023-03-08 18:53:33.395083
1527484,08-03-2023 18.23,2023-03-08 18:39:56.188190
1527485,08-03-2023 18.24,2023-03-08 18:40:25.979210
1527486,08-03-2023 18.28,2023-03-08 18:43:56.668080
1527487,08-03-2023 18.35,2023-03-08 18:50:53.184614
1527488,08-03-2023 18.36,2023-03-08 18:51:35.249621
1527489,08-03-2023 18.39,2023-03-08 18:57:04.661461
1527490,08-03-2023 18.47,2023-03-08 19:04:16.443834
1527491,08-03-2023 18.49,2023-03-08 19:05:02.170971
1527492,08-03-2023 18.50,2023-03-08 19:05:47.167815
1527493,08-03-2023 18.51,2023-03-08 19:07:51.744803
1527494,08-03-2023 18.53,2023-03-08 19:08:39.712824
1527495,08-03-2023 18.53,2023-03-08 19:11:01.097831
1527496,08-03-2023 18.54,2023-03-08 19:12:48.201013
1527497,08-03-2023 18.57,2023-03-08 19:37:12.405211
1527498,08-03-2023 18.58,2023-03-08 19:14:39.015192
1527499,08-03-2023 19.03,2023-03-08 19:18:34.672337
1527500,08-03-2023 19.03,2023-03-08 19:20:39.682851
1527501,08-03-2023 19.06,2023-03-08 19:21:53.365251
1527502,08-03-2023 19.10,2023-03-08 19:26:40.583393
1527503,08-03-2023 19.14,2023-03-08 19:29:49.218617
1527504,08-03-2023 19.15,2023-03-08 19:32:31.308134
1527505,08-03-2023 19.15,2023-03-08 19:30:26.004784
1527506,08-03-2023 19.18,2023-03-08 19:38:00.892489
1527507,08-03-2023 19.18,2023-03-08 19:34:37.411811
1527508,08-03-2023 19.19,2023-03-08 19:40:40.552912
1527509,08-03-2023 19.21,2023-03-08 19:36:46.037547
1527510,08-03-2023 19.23,2023-03-08 19:39:15.349241
1527511,08-03-2023 19.25,2023-03-08 19:47:55.021153
1527512,08-03-2023 19.36,2023-03-08 19:52:31.684470
1527513,08-03-2023 19.39,2023-03-08 19:58:00.648504
1527514,08-03-2023 19.42,2023-03-08 19:58:21.279897
1527515,08-03-2023 19.45,2023-03-08 20:00:56.737316
1527516,08-03-2023 19.49,2023-03-08 20:05:03.371993
1527517,08-03-2023 19.49,2023-03-08 20:06:12.248932
1527518,08-03-2023 19.56,2023-03-08 20:13:58.851342
1527519,08-03-2023 19.58,2023-03-08 20:13:50.280708
1527520,08-03-2023 20.00,2023-03-08 20:16:18.387693
1527521,08-03-2023 20.01,2023-03-08 20:16:38.850046
1527522,08-03-2023 20.07,2023-03-08 20:22:43.828591
1527523,08-03-2023 20.08,2023-03-08 20:24:50.647501
1527524,08-03-2023 20.13,2023-03-08 20:45:33.344167
1527525,08-03-2023 20.14,2023-03-08 20:29:34.910754
1527526,08-03-2023 20.14,2023-03-08 20:30:48.301318
1527527,08-03-2023 20.15,2023-03-08 20:32:28.560878
1527528,08-03-2023 20.18,2023-03-08 20:48:33.646194
1527529,08-03-2023 20.19,2023-03-08 20:34:09.378701
1527530,08-03-2023 20.24,2023-03-08 20:42:30.382755
1527531,08-03-2023 20.25,2023-03-08 20:41:39.533483
1527532,08-03-2023 20.29,2023-03-08 20:55:04.475883
1527533,08-03-2023 20.32,2023-03-08 20:47:30.603954
1527534,08-03-2023 20.32,2023-03-08 20:54:11.010868
1527535,08-03-2023 20.33,2023-03-08 20:50:01.866266
1527536,08-03-2023 20.34,2023-03-08 20:51:07.471527
1527537,08-03-2023 20.38,2023-03-08 20:57:24.456800
1527538,08-03-2023 20.41,2023-03-08 20:57:09.094157
1527539,08-03-2023 20.46,2023-03-08 21:01:38.660956
1527540,08-03-2023 20.47,2023-03-08 21:03:33.046744
1527541,08-03-2023 21.02,2023-03-08 21:20:46.421993
1527542,08-03-2023 21.06,2023-03-08 21:23:08.185461
1527543,08-03-2023 21.10,2023-03-08 21:25:35.379295
1527544,08-03-2023 21.14,2023-03-08 21:30:53.316540
1527545,08-03-2023 21.14,2023-03-08 21:32:16.600201
1527546,08-03-2023 21.14,2023-03-08 21:35:43.316189
1527547,08-03-2023 21.15,2023-03-08 21:56:55.638813
1527548,08-03-2023 21.15,2023-03-08 21:41:28.736708
1527549,08-03-2023 21.19,2023-03-08 21:40:51.355783
1527550,08-03-2023 21.20,2023-03-08 21:35:26.547571
1527551,08-03-2023 21.20,2023-03-08 21:40:36.203047
1527552,08-03-2023 21.24,2023-03-08 21:41:18.598603
1527553,08-03-2023 21.25,2023-03-08 21:41:44.487794
1527554,08-03-2023 21.25,2023-03-08 21:41:53.724374
1527555,08-03-2023 21.26,2023-03-08 21:42:00.455191
1527556,08-03-2023 21.27,2023-03-08 21:43:35.035030
1527557,08-03-2023 21.29,2023-03-08 21:45:17.155419
1527558,08-03-2023 21.30,2023-03-08 21:45:32.422727
1527559,08-03-2023 21.31,2023-03-08 22:01:02.887549
1527560,08-03-2023 21.33,2023-03-08 21:50:04.915361
1527561,08-03-2023 21.34,2023-03-08 21:51:10.538655
1527562,08-03-2023 21.34,2023-03-08 21:51:26.159608
1527563,08-03-2023 21.36,2023-03-08 21:55:36.817828
1527564,08-03-2023 21.36,2023-03-08 21:52:57.287030
1527565,08-03-2023 21.40,2023-03-08 21:56:02.887902
1527566,08-03-2023 21.43,2023-03-08 21:59:24.032842
1527567,08-03-2023 21.43,2023-03-08 21:59:14.407714
1527568,08-03-2023 21.44,2023-03-08 22:00:09.917403
1527569,08-03-2023 21.51,2023-03-08 22:08:02.566607
1527570,08-03-2023 21.55,2023-03-08 22:13:49.269850
1527571,08-03-2023 21.58,2023-03-08 22:13:47.615152
1527572,08-03-2023 21.59,2023-03-08 22:16:49.904195
1527573,08-03-2023 22.00,2023-03-08 22:15:24.974914
1527574,08-03-2023 22.06,2023-03-08 22:21:30.635833
1527575,08-03-2023 22.07,2023-03-08 22:25:16.913852
1527576,08-03-2023 22.13,2023-03-08 22:29:15.275732
1527577,08-03-2023 22.16,2023-03-08 22:38:02.665842
1527578,08-03-2023 22.16,2023-03-08 22:34:22.161469
1527579,08-03-2023 22.17,2023-03-08 22:35:36.946729
1527580,08-03-2023 22.24,2023-03-08 22:39:39.290238
1527581,08-03-2023 22.24,2023-03-08 22:40:17.362999
1527582,08-03-2023 22.27,2023-03-08 22:44:27.877740
1527583,08-03-2023 22.29,2023-03-08 22:45:34.320266
1527584,08-03-2023 22.30,2023-03-08 22:47:28.446251
1527585,08-03-2023 22.31,2023-03-08 22:47:20.910039
1527586,08-03-2023 22.32,2023-03-08 22:48:37.956816
1527587,08-03-2023 22.34,2023-03-08 22:49:44.675819
1527588,08-03-2023 22.35,2023-03-08 22:50:50.965989
1527589,08-03-2023 22.35,2023-03-08 22:51:01.359516
1527590,08-03-2023 22.36,2023-03-08 22:52:49.881577
1527591,08-03-2023 22.36,2023-03-08 22:51:44.954627
1527592,08-03-2023 22.36,2023-03-08 22:52:04.586848
1527593,08-03-2023 22.38,2023-03-08 22:53:52.882256
1527594,08-03-2023 22.40,2023-03-08 22:57:15.880548
1527595,08-03-2023 22.43,2023-03-08 22:58:14.226807
1527596,08-03-2023 22.51,2023-03-08 23:08:20.214224
1527597,08-03-2023 22.54,2023-03-08 23:10:00.647367
1527598,08-03-2023 22.56,2023-03-08 23:11:24.173896
1527599,08-03-2023 23.02,2023-03-08 23:18:16.631504
1527600,08-03-2023 23.03,2023-03-08 23:19:19.447190
1527601,08-03-2023 23.07,2023-03-08 23:22:43.327940
1527602,08-03-2023 23.09,2023-03-08 23:24:46.425098
1527603,08-03-2023 23.10,2023-03-08 23:25:19.779030
1527604,08-03-2023 23.11,2023-03-08 23:26:35.242902
1527605,08-03-2023 23.11,2023-03-08 23:27:14.227342
1527606,08-03-2023 23.12,2023-03-08 23:27:56.343122
1527607,08-03-2023 23.13,2023-03-08 23:32:02.153705
1527608,08-03-2023 23.16,2023-03-08 23:32:17.806746
1527609,08-03-2023 23.21,2023-03-08 23:42:27.989535
1527610,08-03-2023 23.22,2023-03-08 23:38:01.159062
1527611,08-03-2023 23.24,2023-03-08 23:40:08.552395
1527612,08-03-2023 23.26,2023-03-08 23:47:07.738044
1527613,08-03-2023 23.26,2023-03-08 23:49:09.528446
1527614,08-03-2023 23.27,2023-03-08 23:43:26.609774
1527615,08-03-2023 23.27,2023-03-08 23:43:14.695202
1527616,08-03-2023 23.27,2023-03-08 23:47:23.887868
1527617,08-03-2023 23.28,2023-03-08 23:43:32.672071
1527618,08-03-2023 23.28,2023-03-08 23:44:28.563407
1527619,08-03-2023 23.31,2023-03-08 23:47:45.602570
1527620,08-03-2023 23.40,2023-03-08 23:57:23.070048
1527621,08-03-2023 23.41,2023-03-08 23:57:44.683067
1527622,08-03-2023 23.42,2023-03-09 00:01:17.978891
1527623,08-03-2023 23.42,2023-03-09 00:04:47.167354
1527624,08-03-2023 23.44,2023-03-09 00:01:41.318665
1527625,08-03-2023 23.44,2023-03-09 00:00:51.852528
1527626,08-03-2023 23.47,2023-03-09 00:02:16.545906
1527627,08-03-2023 23.50,2023-03-09 00:06:08.120238
1527628,08-03-2023 23.57,2023-03-09 00:13:03.841443
1527629,08-03-2023 23.58,2023-03-09 00:14:04.273159
1527630,08-03-2023 23.59,2023-03-09 00:16:43.469866
1527631,09-03-2023 0.03,2023-03-09 00:18:37.129821
1527632,09-03-2023 0.04,2023-03-09 01:07:50.540211
1527633,09-03-2023 0.07,2023-03-09 00:29:04.212343
1527634,09-03-2023 0.17,2023-03-09 01:37:37.350919
1527635,09-03-2023 0.20,2023-03-09 00:41:43.295190
1527636,09-03-2023 0.21,2023-03-09 00:41:43.734349
1527637,09-03-2023 0.21,2023-03-09 00:37:17.126595
1527638,09-03-2023 0.25,2023-03-09 00:41:16.767744
1527639,09-03-2023 0.28,2023-03-09 00:43:25.955551
1527640,09-03-2023 0.28,2023-03-09 00:44:35.753490
1527641,09-03-2023 0.29,2023-03-09 00:45:56.564831
1527642,09-03-2023 0.30,2023-03-09 00:45:11.814338
1527643,09-03-2023 0.30,2023-03-09 00:45:53.079328
1527644,09-03-2023 0.34,2023-03-09 00:51:04.221547
1527645,09-03-2023 0.38,2023-03-09 00:53:54.104328
1527646,09-03-2023 0.40,2023-03-09 00:55:51.484828
1527647,09-03-2023 0.49,2023-03-09 01:04:50.042301
1527648,09-03-2023 0.53,2023-03-09 01:08:37.917135
1527649,09-03-2023 0.59,2023-03-09 01:14:54.766167
1527650,09-03-2023 1.04,2023-03-09 01:19:50.744639
1527651,09-03-2023 1.05,2023-03-09 01:21:12.486324
1527652,09-03-2023 1.06,2023-03-09 01:21:33.847252
1527653,09-03-2023 1.09,2023-03-09 01:25:30.387937
1527654,09-03-2023 1.12,2023-03-09 01:33:07.601566
1527655,09-03-2023 1.15,2023-03-09 01:32:01.290257
1527656,09-03-2023 1.20,2023-03-09 01:37:37.123315
1527657,09-03-2023 1.21,2023-03-09 01:36:25.106225
1527658,09-03-2023 1.22,2023-03-09 01:37:23.260728
1527659,09-03-2023 1.22,2023-03-09 01:37:44.760362
1527660,09-03-2023 1.23,2023-03-09 01:38:48.199266
1527661,09-03-2023 1.28,2023-03-09 03:55:16.577303
1527662,09-03-2023 1.30,2023-03-09 01:46:25.379919
